time,AvgDist,ecuSpeed,OPS,ecuTPS,RPM,avgTPS,TPS_setpoint,Lambda,ETC_setpoint,APPS1,BSPot,BSPres,SB_errorSum,SB_setpoint,BrakeLight,ProximitySensorArm,ProximitySensorBil,Clutch_LoadCell,Clutch_pot,gear,speed_fl,speed_fr,speed_rl,speed_rr,avgSpeed,SteeringPotA,SteeringPotP,SteeringSpeed,SteeringPWM,SteeringErrorSum,Ax,Ay,YawRate,YawAcc,loadCell_fl,loadCell_fr,loadCell_rl,loadCell_rr
85.270409,126.756981,0.000000,0.250000,0.000000,0.000000,-0.053776,0.000000,1.039062,0.000000,-1.933256,813,14.450511,0,15.000000,1,1,1,433.827881,97.284279,2.976842,0.000000,0.000000,0.000000,0.000000,0.000000,19.342955,0.066671,-0.257436,0,0.990000,-0.001192,-0.012556,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
85.294334,126.756981,0.000000,0.250000,0.000000,0.000000,-0.053776,0.000000,1.039062,0.000000,-1.933256,813,14.450511,0,15.000000,1,1,1,433.827881,97.284279,2.976842,0.000000,0.000000,0.000000,0.000000,0.000000,19.342955,0.066671,-0.257436,0,0.990000,-0.001192,-0.006307,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
85.314346,126.756981,0.000000,0.250000,0.000000,0.000000,-0.024723,0.000000,1.039062,0.000000,-1.936658,813,14.450843,0,15.000000,1,1,1,434.198669,97.253654,2.977231,0.000000,0.000000,0.000000,0.000000,0.000000,19.335150,0.062665,0.450509,0,0.990000,0.058798,-0.010056,-0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
85.338196,126.756981,0.000000,0.250000,0.000000,0.000000,-0.024723,0.000000,1.039062,0.000000,-1.936658,813,14.450843,0,15.000000,1,1,1,434.198669,97.253654,2.977231,0.000000,0.000000,0.000000,0.000000,0.000000,19.335150,0.062665,0.450509,0,0.990000,0.038801,-0.016305,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
85.362335,126.756981,0.000000,0.250000,0.000000,0.000000,-0.024723,0.000000,1.039062,0.000000,-1.936658,813,14.450843,0,15.000000,1,1,1,434.198669,97.253654,2.977231,0.000000,0.000000,0.000000,0.000000,0.000000,19.335150,0.062665,0.450509,0,0.990000,-0.001192,-0.015055,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
85.382408,126.756981,0.000000,0.250000,0.000000,0.000000,-0.024723,0.000000,1.039062,0.000000,-1.936658,813,14.450843,0,15.000000,1,1,1,434.198669,97.253654,2.977231,0.000000,0.000000,0.000000,0.000000,0.000000,19.335150,0.062665,0.450509,0,0.990000,0.018805,-0.036302,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
85.406029,126.756981,0.000000,0.250000,0.000000,0.000000,-0.024723,0.000000,1.039062,0.000000,-1.936658,813,14.450843,0,15.000000,1,1,1,434.198669,97.253654,2.977231,0.000000,0.000000,0.000000,0.000000,0.000000,19.335150,0.062665,0.450509,0,0.990000,0.018805,-0.058798,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
85.430527,126.756981,0.000000,0.250000,0.000000,0.000000,-0.000542,0.000000,1.039062,0.000000,-1.953094,814,14.449381,0,15.000000,1,1,1,433.831787,97.277573,2.983661,0.000000,0.000000,0.000000,0.000000,0.000000,19.333345,0.065148,0.415232,0,0.990000,0.038801,-0.026303,-0.040000,-5.000000,0.000000,0.000000,0.000000,0.000000
85.454025,126.756981,0.000000,0.250000,0.000000,0.000000,-0.000542,0.000000,1.039062,0.000000,-1.953094,814,14.449381,0,15.000000,1,1,1,433.831787,97.277573,2.983661,0.000000,0.000000,0.000000,0.000000,0.000000,19.333345,0.065148,0.415232,0,0.990000,0.058798,-0.000058,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
85.478569,126.756981,0.000000,0.250000,0.000000,0.000000,-0.000542,0.000000,1.039062,0.000000,-1.953094,814,14.449381,0,15.000000,1,1,1,433.831787,97.277573,2.983661,0.000000,0.000000,0.000000,0.000000,0.000000,19.333345,0.065148,0.415232,0,0.990000,0.018805,-0.020054,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
85.498894,126.756981,0.000000,0.250000,0.000000,0.000000,-0.000542,0.000000,1.039062,0.000000,-1.953094,814,14.449381,0,15.000000,1,1,1,433.831787,97.277573,2.983661,0.000000,0.000000,0.000000,0.000000,0.000000,19.333345,0.065148,0.415232,0,0.990000,0.038801,-0.020054,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
85.522781,126.756981,0.000000,0.250000,0.000000,0.000000,0.004651,0.000000,1.039062,0.000000,-1.928590,814,14.448772,0,15.000000,1,1,1,434.033173,97.313194,2.979916,0.000000,0.000000,0.000000,0.000000,0.000000,19.323389,0.063368,-0.045955,0,0.990000,0.038801,-0.012556,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
85.542870,126.756981,0.000000,0.250000,0.000000,0.000000,0.004651,0.000000,1.039062,0.000000,-1.928590,814,14.448772,0,15.000000,1,1,1,434.033173,97.313194,2.979916,0.000000,0.000000,0.000000,0.000000,0.000000,19.323389,0.063368,-0.045955,0,0.990000,0.038801,-0.010056,-0.045000,-5.000000,0.000000,0.000000,0.000000,0.000000
85.566650,126.756981,0.000000,0.250000,0.000000,0.000000,0.004651,0.000000,1.039062,0.000000,-1.928590,814,14.448772,0,15.000000,1,1,1,434.033173,97.313194,2.979916,0.000000,0.000000,0.000000,0.000000,0.000000,19.323389,0.063368,-0.045955,0,0.990000,0.038801,0.008691,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
85.590607,126.756981,0.000000,0.250000,0.000000,0.000000,0.004651,0.000000,1.039062,0.000000,-1.928590,814,14.448772,0,15.000000,1,1,1,434.033173,97.313194,2.979916,0.000000,0.000000,0.000000,0.000000,0.000000,19.323389,0.063368,-0.045955,0,0.990000,0.038801,-0.045050,-0.040000,5.000000,0.000000,0.000000,0.000000,0.000000
85.614471,126.756981,0.000000,0.250000,0.000000,0.000000,-0.031712,0.000000,1.039062,0.000000,-1.943274,814,14.445922,0,15.000000,1,1,1,434.290039,97.283852,2.983082,0.000000,0.000000,0.000000,0.000000,0.000000,19.334309,0.060855,-0.216606,0,0.990000,0.058798,-0.061298,-0.040000,-5.000000,0.000000,0.000000,0.000000,0.000000
85.634499,126.756981,0.000000,0.250000,0.000000,0.000000,-0.031712,0.000000,1.039062,0.000000,-1.943274,814,14.445922,0,15.000000,1,1,1,434.290039,97.283852,2.983082,0.000000,0.000000,0.000000,0.000000,0.000000,19.334309,0.060855,-0.216606,0,0.990000,0.038801,-0.017555,-0.045000,5.000000,0.000000,0.000000,0.000000,0.000000
85.658340,126.756981,0.000000,0.250000,0.000000,0.000000,-0.031712,0.000000,1.039062,0.000000,-1.943274,814,14.445922,0,15.000000,1,1,1,434.290039,97.283852,2.983082,0.000000,0.000000,0.000000,0.000000,0.000000,19.334309,0.060855,-0.216606,0,0.990000,-0.001192,-0.025054,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
85.678482,126.756981,0.000000,0.250000,0.000000,0.000000,-0.031712,0.000000,1.039062,0.000000,-1.943274,814,14.445922,0,15.000000,1,1,1,434.290039,97.283852,2.983082,0.000000,0.000000,0.000000,0.000000,0.000000,19.334309,0.060855,-0.216606,0,0.990000,-0.001192,-0.025054,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
85.702400,126.756981,0.000000,0.250000,0.000000,0.000000,-0.031712,0.000000,1.039062,0.000000,-1.943274,814,14.445922,0,15.000000,1,1,1,434.290039,97.283852,2.983082,0.000000,0.000000,0.000000,0.000000,0.000000,19.334309,0.060855,-0.216606,0,0.990000,0.018805,0.001192,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
85.726189,126.756981,0.000000,0.250000,0.000000,0.000000,-0.019277,0.000000,1.039062,0.000000,-1.938758,815,14.451950,0,15.000000,1,1,1,433.788879,97.311066,2.978164,0.000000,0.000000,0.000000,0.000000,0.000000,19.347078,0.051897,-0.260481,0,0.990000,-0.001192,-0.043800,-0.055000,5.000000,0.000000,0.000000,0.000000,0.000000
85.750603,126.756981,0.000000,0.250000,0.000000,0.000000,-0.019277,0.000000,1.039062,0.000000,-1.938758,815,14.451950,0,15.000000,1,1,1,433.788879,97.311066,2.978164,0.000000,0.000000,0.000000,0.000000,0.000000,19.347078,0.051897,-0.260481,0,0.990000,0.018805,-0.040051,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
85.774017,126.756981,0.000000,0.250000,0.000000,0.000000,-0.019277,0.000000,1.039062,0.000000,-1.938758,815,14.451950,0,15.000000,1,1,1,433.788879,97.311066,2.978164,0.000000,0.000000,0.000000,0.000000,0.000000,19.347078,0.051897,-0.260481,0,0.990000,0.018805,-0.011306,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
85.798584,126.756981,0.000000,0.250000,0.000000,0.000000,-0.019277,0.000000,1.039062,0.000000,-1.938758,815,14.451950,0,15.000000,1,1,1,433.788879,97.311066,2.978164,0.000000,0.000000,0.000000,0.000000,0.000000,19.347078,0.051897,-0.260481,0,0.990000,0.018805,0.008691,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
85.821938,126.756981,0.000000,0.250000,0.000000,0.000000,0.096922,0.000000,1.039062,0.000000,-1.964062,815,14.451205,0,15.000000,1,1,1,434.208099,97.288956,2.980777,0.000000,0.000000,0.000000,0.000000,0.000000,19.345350,0.076025,0.176920,0,0.990000,0.058798,-0.018805,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
85.846191,126.756981,0.000000,0.250000,0.000000,0.000000,0.096922,0.000000,1.039062,0.000000,-1.964062,815,14.451205,0,15.000000,1,1,1,434.208099,97.288956,2.980777,0.000000,0.000000,0.000000,0.000000,0.000000,19.345350,0.076025,0.176920,0,0.990000,0.038801,-0.023804,-0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
85.869896,126.756981,0.000000,0.250000,0.000000,0.000000,0.096922,0.000000,1.039062,0.000000,-1.964062,815,14.451205,0,15.000000,1,1,1,434.208099,97.288956,2.980777,0.000000,0.000000,0.000000,0.000000,0.000000,19.345350,0.076025,0.176920,0,0.990000,0.018805,-0.008806,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
85.894394,126.756981,0.000000,0.250000,0.000000,0.000000,0.096922,0.000000,1.039062,0.000000,-1.964062,815,14.451205,0,15.000000,1,1,1,434.208099,97.288956,2.980777,0.000000,0.000000,0.000000,0.000000,0.000000,19.345350,0.076025,0.176920,0,0.990000,0.018805,-0.015055,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
85.917702,126.756981,0.000000,0.250000,0.000000,0.000000,-0.026875,0.000000,1.039062,0.000000,-1.944512,814,14.453087,0,15.000000,1,1,1,434.030090,97.358887,2.980043,0.000000,0.000000,0.000000,0.000000,0.000000,19.338093,0.068986,-0.585631,0,0.990000,0.038801,0.008691,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
85.942162,126.756981,0.000000,0.250000,0.000000,0.000000,-0.026875,0.000000,1.039062,0.000000,-1.944512,814,14.453087,0,15.000000,1,1,1,434.030090,97.358887,2.980043,0.000000,0.000000,0.000000,0.000000,0.000000,19.338093,0.068986,-0.585631,0,0.990000,0.038801,-0.010056,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000
85.965523,126.756981,0.000000,0.250000,0.000000,0.000000,-0.026875,0.000000,1.039062,0.000000,-1.944512,814,14.453087,0,15.000000,1,1,1,434.030090,97.358887,2.980043,0.000000,0.000000,0.000000,0.000000,0.000000,19.338093,0.068986,-0.585631,0,0.990000,0.018805,-0.003807,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
85.986473,126.756981,0.000000,0.250000,0.000000,0.000000,-0.026875,0.000000,1.039062,0.000000,-1.944512,814,14.453087,0,15.000000,1,1,1,434.030090,97.358887,2.980043,0.000000,0.000000,0.000000,0.000000,0.000000,19.338093,0.068986,-0.585631,0,0.990000,0.038801,-0.035052,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
86.006599,126.756981,0.000000,0.250000,0.000000,0.000000,-0.026875,0.000000,1.039062,0.000000,-1.944512,814,14.453087,0,15.000000,1,1,1,434.030090,97.358887,2.980043,0.000000,0.000000,0.000000,0.000000,0.000000,19.338093,0.068986,-0.585631,0,0.990000,0.038801,-0.045050,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
86.030334,126.756981,0.000000,0.250000,0.000000,0.000000,-0.033728,0.000000,1.039062,0.000000,-1.948431,814,14.448575,0,15.000000,1,1,1,434.228607,97.330101,2.976644,0.000000,0.000000,0.000000,0.000000,0.000000,19.331516,0.057306,1.203145,0,0.990000,0.018805,-0.051299,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
86.054535,126.756981,0.000000,0.250000,0.000000,0.000000,-0.033728,0.000000,1.039062,0.000000,-1.948431,814,14.448575,0,15.000000,1,1,1,434.228607,97.330101,2.976644,0.000000,0.000000,0.000000,0.000000,0.000000,19.331516,0.057306,1.203145,0,0.990000,0.018805,-0.021304,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
86.078224,126.756981,0.000000,0.250000,0.000000,0.000000,-0.033728,0.000000,1.039062,0.000000,-1.948431,814,14.448575,0,15.000000,1,1,1,434.228607,97.330101,2.976644,0.000000,0.000000,0.000000,0.000000,0.000000,19.331516,0.057306,1.203145,0,0.990000,0.018805,0.003692,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.099220,126.756981,0.000000,0.250000,0.000000,0.000000,-0.033728,0.000000,1.039062,0.000000,-1.948431,814,14.448575,0,15.000000,1,1,1,434.228607,97.330101,2.976644,0.000000,0.000000,0.000000,0.000000,0.000000,19.331516,0.057306,1.203145,0,0.990000,-0.001192,0.003692,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.119347,126.756981,0.000000,0.250000,0.000000,0.000000,0.006083,0.000000,1.039062,0.000000,-1.976081,814,14.447353,0,15.000000,1,1,1,433.871185,97.278030,2.982735,0.000000,0.000000,0.000000,0.000000,0.000000,19.334778,0.059908,0.240115,0,0.990000,0.038801,-0.007556,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
86.143097,126.756981,0.000000,0.250000,0.000000,0.000000,0.006083,0.000000,1.039062,0.000000,-1.976081,814,14.447353,0,15.000000,1,1,1,433.871185,97.278030,2.982735,0.000000,0.000000,0.000000,0.000000,0.000000,19.334778,0.059908,0.240115,0,0.990000,0.018805,-0.025054,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
86.167015,126.756981,0.000000,0.250000,0.000000,0.000000,0.006083,0.000000,1.039062,0.000000,-1.976081,814,14.447353,0,15.000000,1,1,1,433.871185,97.278030,2.982735,0.000000,0.000000,0.000000,0.000000,0.000000,19.334778,0.059908,0.240115,0,0.990000,-0.021189,-0.002557,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000
86.190956,126.756981,0.000000,0.250000,0.000000,0.000000,0.006083,0.000000,1.039062,0.000000,-1.976081,814,14.447353,0,15.000000,1,1,1,433.871185,97.278030,2.982735,0.000000,0.000000,0.000000,0.000000,0.000000,19.334778,0.059908,0.240115,0,0.990000,0.018805,-0.015055,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
86.214867,126.756981,0.000000,0.250000,0.000000,0.000000,0.043385,0.000000,1.039062,0.000000,-1.929072,814,14.451621,0,15.000000,1,1,1,433.995270,97.285065,2.975753,0.000000,0.000000,0.000000,0.000000,0.000000,19.347679,0.070222,-0.055485,0,0.990000,0.018805,-0.041301,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.234940,126.756981,0.000000,0.250000,0.000000,0.000000,0.043385,0.000000,1.039062,0.000000,-1.929072,814,14.451621,0,15.000000,1,1,1,433.995270,97.285065,2.975753,0.000000,0.000000,0.000000,0.000000,0.000000,19.347679,0.070222,-0.055485,0,0.990000,0.018805,-0.020054,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
86.258781,126.756981,0.000000,0.250000,0.000000,0.000000,0.043385,0.000000,1.039062,0.000000,-1.929072,814,14.451621,0,15.000000,1,1,1,433.995270,97.285065,2.975753,0.000000,0.000000,0.000000,0.000000,0.000000,19.347679,0.070222,-0.055485,0,0.990000,0.038801,-0.001307,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.282745,126.756981,0.000000,0.250000,0.000000,0.000000,0.043385,0.000000,1.039062,0.000000,-1.929072,814,14.451621,0,15.000000,1,1,1,433.995270,97.285065,2.975753,0.000000,0.000000,0.000000,0.000000,0.000000,19.347679,0.070222,-0.055485,0,0.990000,0.038801,-0.033802,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.306648,126.756981,0.000000,0.250000,0.000000,0.000000,0.043385,0.000000,1.039062,0.000000,-1.929072,814,14.451621,0,15.000000,1,1,1,433.995270,97.285065,2.975753,0.000000,0.000000,0.000000,0.000000,0.000000,19.347679,0.070222,-0.055485,0,0.990000,0.018805,-0.035052,-0.090000,-5.000000,0.000000,0.000000,0.000000,0.000000
86.326698,126.756981,0.000000,0.250000,0.000000,0.000000,0.011106,0.000000,1.039062,0.000000,-1.948220,814,14.450563,0,15.000000,1,1,1,433.998322,97.374916,2.980375,0.000000,0.000000,0.000000,0.000000,0.000000,19.343416,0.053324,-2.261356,0,0.990000,0.038801,-0.015055,-0.075000,5.000000,0.000000,0.000000,0.000000,0.000000
86.350548,126.756981,0.000000,0.250000,0.000000,0.000000,0.011106,0.000000,1.039062,0.000000,-1.948220,814,14.450563,0,15.000000,1,1,1,433.998322,97.374916,2.980375,0.000000,0.000000,0.000000,0.000000,0.000000,19.343416,0.053324,-2.261356,0,0.990000,0.038801,-0.028803,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
86.375046,126.756981,0.000000,0.250000,0.000000,0.000000,0.011106,0.000000,1.039062,0.000000,-1.948220,814,14.450563,0,15.000000,1,1,1,433.998322,97.374916,2.980375,0.000000,0.000000,0.000000,0.000000,0.000000,19.343416,0.053324,-2.261356,0,0.990000,0.038801,-0.023804,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
86.398483,126.756981,0.000000,0.250000,0.000000,0.000000,0.011106,0.000000,1.039062,0.000000,-1.948220,814,14.450563,0,15.000000,1,1,1,433.998322,97.374916,2.980375,0.000000,0.000000,0.000000,0.000000,0.000000,19.343416,0.053324,-2.261356,0,0.990000,0.018805,0.007441,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.418495,126.756981,0.000000,0.250000,0.000000,0.000000,-0.038339,0.000000,1.039062,0.000000,-1.962597,814,14.449474,0,15.000000,1,1,1,434.156769,97.313293,2.984898,0.000000,0.000000,0.000000,0.000000,0.000000,19.338060,0.066386,-0.056028,0,0.990000,0.018805,0.007441,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.442322,126.756981,0.000000,0.250000,0.000000,0.000000,-0.038339,0.000000,1.039062,0.000000,-1.962597,814,14.449474,0,15.000000,1,1,1,434.156769,97.313293,2.984898,0.000000,0.000000,0.000000,0.000000,0.000000,19.338060,0.066386,-0.056028,0,0.990000,0.038801,-0.011306,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.466232,126.756981,0.000000,0.250000,0.000000,0.000000,-0.038339,0.000000,1.039062,0.000000,-1.962597,814,14.449474,0,15.000000,1,1,1,434.156769,97.313293,2.984898,0.000000,0.000000,0.000000,0.000000,0.000000,19.338060,0.066386,-0.056028,0,0.990000,0.058798,-0.035052,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
86.486244,126.756981,0.000000,0.250000,0.000000,0.000000,-0.038339,0.000000,1.039062,0.000000,-1.962597,814,14.449474,0,15.000000,1,1,1,434.156769,97.313293,2.984898,0.000000,0.000000,0.000000,0.000000,0.000000,19.338060,0.066386,-0.056028,0,0.990000,0.038801,0.003692,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.510109,126.756981,0.000000,0.250000,0.000000,0.000000,-0.038339,0.000000,1.039062,0.000000,-1.962597,814,14.449474,0,15.000000,1,1,1,434.156769,97.313293,2.984898,0.000000,0.000000,0.000000,0.000000,0.000000,19.338060,0.066386,-0.056028,0,0.990000,0.038801,0.007441,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.534447,126.756981,0.000000,0.250000,0.000000,0.000000,0.096681,0.000000,1.039062,0.000000,-1.929749,814,14.451148,0,15.000000,1,1,1,433.990021,97.300407,2.978557,0.000000,0.000000,0.000000,0.000000,0.000000,19.349867,0.065082,-0.292080,0,0.990000,0.018805,-0.017555,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
86.558006,126.756981,0.000000,0.250000,0.000000,0.000000,0.096681,0.000000,1.039062,0.000000,-1.929749,814,14.451148,0,15.000000,1,1,1,433.990021,97.300407,2.978557,0.000000,0.000000,0.000000,0.000000,0.000000,19.349867,0.065082,-0.292080,0,0.990000,0.018805,-0.025054,-0.070000,5.000000,0.000000,0.000000,0.000000,0.000000
86.582603,126.756981,0.000000,0.250000,0.000000,0.000000,0.096681,0.000000,1.039062,0.000000,-1.929749,814,14.451148,0,15.000000,1,1,1,433.990021,97.300407,2.978557,0.000000,0.000000,0.000000,0.000000,0.000000,19.349867,0.065082,-0.292080,0,0.990000,0.018805,-0.016305,-0.040000,5.000000,0.000000,0.000000,0.000000,0.000000
86.605835,126.756981,0.000000,0.250000,0.000000,0.000000,0.096681,0.000000,1.039062,0.000000,-1.929749,814,14.451148,0,15.000000,1,1,1,433.990021,97.300407,2.978557,0.000000,0.000000,0.000000,0.000000,0.000000,19.349867,0.065082,-0.292080,0,0.990000,0.038801,-0.003807,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
86.626801,126.756981,0.000000,0.250000,0.000000,0.000000,0.011680,0.000000,1.039062,0.000000,-1.942112,814,14.452386,0,15.000000,1,1,1,433.898865,97.379852,2.981216,0.000000,0.000000,0.000000,0.000000,0.000000,19.354736,0.068358,-0.786164,0,0.990000,0.018805,-0.017555,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
86.647095,126.756981,0.000000,0.250000,0.000000,0.000000,0.011680,0.000000,1.039062,0.000000,-1.942112,814,14.452386,0,15.000000,1,1,1,433.898865,97.379852,2.981216,0.000000,0.000000,0.000000,0.000000,0.000000,19.354736,0.068358,-0.786164,0,0.990000,-0.001192,-0.027553,-0.045000,5.000000,0.000000,0.000000,0.000000,0.000000
86.670799,126.756981,0.000000,0.250000,0.000000,0.000000,0.011680,0.000000,1.039062,0.000000,-1.942112,814,14.452386,0,15.000000,1,1,1,433.898865,97.379852,2.981216,0.000000,0.000000,0.000000,0.000000,0.000000,19.354736,0.068358,-0.786164,0,0.990000,0.018805,-0.003807,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
86.694649,126.756981,0.000000,0.250000,0.000000,0.000000,0.011680,0.000000,1.039062,0.000000,-1.942112,814,14.452386,0,15.000000,1,1,1,433.898865,97.379852,2.981216,0.000000,0.000000,0.000000,0.000000,0.000000,19.354736,0.068358,-0.786164,0,0.990000,0.018805,-0.002557,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
86.718552,126.756981,0.000000,0.250000,0.000000,0.000000,0.035197,0.000000,1.039062,0.000000,-1.930979,813,14.448594,0,15.000000,1,1,1,433.924774,97.332809,2.978983,0.000000,0.000000,0.000000,0.000000,0.000000,19.341110,0.069607,-0.013725,0,0.990000,0.018805,-0.041301,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.742554,126.756981,0.000000,0.250000,0.000000,0.000000,0.035197,0.000000,1.039062,0.000000,-1.930979,813,14.448594,0,15.000000,1,1,1,433.924774,97.332809,2.978983,0.000000,0.000000,0.000000,0.000000,0.000000,19.341110,0.069607,-0.013725,0,0.990000,0.018805,-0.027553,-0.055000,5.000000,0.000000,0.000000,0.000000,0.000000
86.766426,126.756981,0.000000,0.250000,0.000000,0.000000,0.035197,0.000000,1.039062,0.000000,-1.930979,813,14.448594,0,15.000000,1,1,1,433.924774,97.332809,2.978983,0.000000,0.000000,0.000000,0.000000,0.000000,19.341110,0.069607,-0.013725,0,0.990000,0.038801,-0.006307,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
86.790459,126.756981,0.000000,0.250000,0.000000,0.000000,0.035197,0.000000,1.039062,0.000000,-1.930979,813,14.448594,0,15.000000,1,1,1,433.924774,97.332809,2.978983,0.000000,0.000000,0.000000,0.000000,0.000000,19.341110,0.069607,-0.013725,0,0.990000,0.018805,-0.007556,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.814308,126.756981,0.000000,0.250000,0.000000,0.000000,0.035197,0.000000,1.039062,0.000000,-1.930979,813,14.448594,0,15.000000,1,1,1,433.924774,97.332809,2.978983,0.000000,0.000000,0.000000,0.000000,0.000000,19.341110,0.069607,-0.013725,0,0.990000,0.018805,-0.008806,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
86.834343,126.756981,0.000000,0.250000,0.000000,0.000000,-0.059891,0.000000,1.039062,0.000000,-1.946420,813,14.445560,0,15.000000,1,1,1,433.718506,97.300270,2.980719,0.000000,0.000000,0.000000,0.000000,0.000000,19.340914,0.052670,-1.420935,0,0.990000,-0.001192,-0.026303,-0.075000,5.000000,0.000000,0.000000,0.000000,0.000000
86.854500,126.756981,0.000000,0.250000,0.000000,0.000000,-0.059891,0.000000,1.039062,0.000000,-1.946420,813,14.445560,0,15.000000,1,1,1,433.718506,97.300270,2.980719,0.000000,0.000000,0.000000,0.000000,0.000000,19.340914,0.052670,-1.420935,0,0.990000,0.018805,-0.021304,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
86.878120,126.756981,0.000000,0.250000,0.000000,0.000000,-0.059891,0.000000,1.039062,0.000000,-1.946420,813,14.445560,0,15.000000,1,1,1,433.718506,97.300270,2.980719,0.000000,0.000000,0.000000,0.000000,0.000000,19.340914,0.052670,-1.420935,0,0.990000,0.018805,-0.000058,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
86.902641,126.756981,0.000000,0.250000,0.000000,0.000000,-0.059891,0.000000,1.039062,0.000000,-1.946420,813,14.445560,0,15.000000,1,1,1,433.718506,97.300270,2.980719,0.000000,0.000000,0.000000,0.000000,0.000000,19.340914,0.052670,-1.420935,0,0.990000,0.058798,-0.020054,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
86.926033,126.756981,0.000000,0.250000,0.000000,0.000000,-0.014878,0.000000,1.039062,0.000000,-1.939615,814,14.446135,0,15.000000,1,1,1,433.750336,97.316399,2.978133,0.000000,0.000000,0.000000,0.000000,0.000000,19.343880,0.063484,-0.055196,0,0.990000,0.038801,-0.020054,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
86.946915,126.756981,0.000000,0.250000,0.000000,0.000000,-0.014878,0.000000,1.039062,0.000000,-1.939615,814,14.446135,0,15.000000,1,1,1,433.750336,97.316399,2.978133,0.000000,0.000000,0.000000,0.000000,0.000000,19.343880,0.063484,-0.055196,0,0.990000,-0.001192,-0.025054,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
86.970886,126.756981,0.000000,0.250000,0.000000,0.000000,-0.014878,0.000000,1.039062,0.000000,-1.939615,814,14.446135,0,15.000000,1,1,1,433.750336,97.316399,2.978133,0.000000,0.000000,0.000000,0.000000,0.000000,19.343880,0.063484,-0.055196,0,0.990000,0.038801,-0.021304,-0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
